id,name
124678_1,โกสุม สายใจ
124678_2,
124678_3,
124678_4,
124678_5,
124678_6,
124678_7,
124678_8,
124678_9,
124678_10,
124691_1,นันทรัตน์ นามบุรี
124691_2,จริยา สุขจันทรา
124691_3,
124691_4,
124691_5,
124691_6,
124691_7,
124691_8,
124691_9,
124691_10,
124749_1,วิชิต เรื่องแป้น
124749_2,
124749_3,
124749_4,
124749_5,
124749_6,
124749_7,
124749_8,
124749_9,
124749_10,
124849_1,Phanyarat Phankhian
124849_2,
124849_3,
124849_4,
124849_5,
124849_6,
124849_7,
124849_8,
124849_9,
124849_10,
124847_1,Phanyarat Phankhian
124847_2,
124847_3,
124847_4,
124847_5,
124847_6,
124847_7,
124847_8,
124847_9,
124847_10,
124833_1,Woranee Mungkalasiri
124833_2,Boonchuay Pan-in
124833_3,Jitti Mungkalasiri
124833_4,
124833_5,
124833_6,
124833_7,
124833_8,
124833_9,
124833_10,
124831_1,Sununthar Vongjaturapat
124831_2,
124831_3,
124831_4,
124831_5,
124831_6,
124831_7,
124831_8,
124831_9,
124831_10,
124669_1,เกสรี ลัดเลีย
124669_2,
124669_3,
124669_4,
124669_5,
124669_6,
124669_7,
124669_8,
124669_9,
124669_10,
124687_1,อิสริยาภรณ์ ดำรงรักษ์
124687_2,โรส เจ๊ะแวมาเจ
124687_3,
124687_4,
124687_5,
124687_6,
124687_7,
124687_8,
124687_9,
124687_10,
125097_1,Yamamoto Kazuharu
125097_2,
125097_3,
125097_4,
125097_5,
125097_6,
125097_7,
125097_8,
125097_9,
125097_10,
125095_1,Chawin Leenabanchong
125095_2,
125095_3,
125095_4,
125095_5,
125095_6,
125095_7,
125095_8,
125095_9,
125095_10,
125195_1,Lina Salim
125195_2,
125195_3,
125195_4,
125195_5,
125195_6,
125195_7,
125195_8,
125195_9,
125195_10,
125180_1,ชมพูนุช ศรีพงษ์
125180_2,
125180_3,
125180_4,
125180_5,
125180_6,
125180_7,
125180_8,
125180_9,
125180_10,
112016_1,Matawee Pongpaiboon
112016_2,Sirirat Surinkaew
112016_3,Witida Laopajon
112016_4,Watchara Kasinrerk
112016_5,Supansa Pata
112016_6,
112016_7,
112016_8,
112016_9,
112016_10,
125099_1,Sukanya Buranadechachai
125099_2,
125099_3,
125099_4,
125099_5,
125099_6,
125099_7,
125099_8,
125099_9,
125099_10,
125116_1,ธมลวัฒน์ หิรัญชาติอนันต์
125116_2,
125116_3,
125116_4,
125116_5,
125116_6,
125116_7,
125116_8,
125116_9,
125116_10,
174132_1,จักรแก้ว นามเมือง
174132_2,ปราชญ์ ปิงเมืองเหล็ก
174132_3,จิตตกร จันทร์ศิลป์
174132_4,
174132_5,
174132_6,
174132_7,
174132_8,
174132_9,
174132_10,
125207_1,บูลย์จีรา ชิรเวทย์
125207_2,
125207_3,
125207_4,
125207_5,
125207_6,
125207_7,
125207_8,
125207_9,
125207_10,
125167_1,บทบรรณาธิการ วารสารวิชาการและวิจัยสังคมศาสตร์
125167_2,
125167_3,
125167_4,
125167_5,
125167_6,
125167_7,
125167_8,
125167_9,
125167_10,
125163_1,เยาวลักษณ์ มหาสิทธิวัฒน์
125163_2,ปัณณธร ชัชวรัตน์
125163_3,
125163_4,
125163_5,
125163_6,
125163_7,
125163_8,
125163_9,
125163_10,
125193_1,วิมาน ใจดี
125193_2,จรัญ แสนราช
125193_3,
125193_4,
125193_5,
125193_6,
125193_7,
125193_8,
125193_9,
125193_10,
93795_1,Tharntip Sangsuwan
93795_2,Silom Jamulitrat
93795_3,Manthana Phengmak
93795_4,
93795_5,
93795_6,
93795_7,
93795_8,
93795_9,
93795_10,
125395_1,จิตติพงศ์ สังข์ทอง
125395_2,
125395_3,
125395_4,
125395_5,
125395_6,
125395_7,
125395_8,
125395_9,
125395_10,
125352_1,สมพร ประเสริฐส่งสกุล
125352_2,ซูไรดา มะ
125352_3,
125352_4,
125352_5,
125352_6,
125352_7,
125352_8,
125352_9,
125352_10,
125411_1,ธาตรี โบสิทธิพิเชฎฐ์
125411_2,
125411_3,
125411_4,
125411_5,
125411_6,
125411_7,
125411_8,
125411_9,
125411_10,
125325_1,อิสริยาภรณ์ ดำรงรักษ์
125325_2,
125325_3,
125325_4,
125325_5,
125325_6,
125325_7,
125325_8,
125325_9,
125325_10,
125398_1,พิสิฏฐ์ ชาวเสมา
125398_2,
125398_3,
125398_4,
125398_5,
125398_6,
125398_7,
125398_8,
125398_9,
125398_10,
125420_1,ชนัญญา ใยลออ
125420_2,มนัสวาสน์ โกวิทยา
125420_3,วีระเทพ ปทุมเจริญวัฒนา
125420_4,
125420_5,
125420_6,
125420_7,
125420_8,
125420_9,
125420_10,
125439_1,เพ็ญพิมพ์ พวงสุวรรณ
125439_2,ศักดิ์ชัย นิรัญทวี
125439_3,ละเอียด ศิลาน้อย
125439_4,เศรษฐวัสภุ์ พรมสิทธิ์
125439_5,
125439_6,
125439_7,
125439_8,
125439_9,
125439_10,
125415_1,จันทนี ตันสกุล
125415_2,ชญาพิมพ์ อุสาโห
125415_3,พฤทธิ์ ศิริบรรณพิทักษ์
125415_4,
125415_5,
125415_6,
125415_7,
125415_8,
125415_9,
125415_10,
125418_1,ชญาภัสร์ สมกระโทก
125418_2,จินตนา สรายุทธพิทักษ์
125418_3,
125418_4,
125418_5,
125418_6,
125418_7,
125418_8,
125418_9,
125418_10,
125944_1,Kritsada Rodprasert
125944_2,
125944_3,
125944_4,
125944_5,
125944_6,
125944_7,
125944_8,
125944_9,
125944_10,
125799_1,Valeerat Vongkasem
125799_2,Suchalinee Juntawong
125799_3,Phisan Chumchuen
125799_4,
125799_5,
125799_6,
125799_7,
125799_8,
125799_9,
125799_10,
125912_1,ทีปกร คำพิทักษ์ Teepakorn  Kampitak
125912_2,ชนินทร์ อยู่เพชร Chanin  Yoopetch
125912_3,
125912_4,
125912_5,
125912_6,
125912_7,
125912_8,
125912_9,
125912_10,
125876_1,Wanna Jaengsawang
125876_2,
125876_3,
125876_4,
125876_5,
125876_6,
125876_7,
125876_8,
125876_9,
125876_10,
125901_1,Kittichet Aksorn
125901_2,
125901_3,
125901_4,
125901_5,
125901_6,
125901_7,
125901_8,
125901_9,
125901_10,
126006_1,เสาวณี ทับเพชร Saowanee  Thapphet
126006_2,อภิภา ปรัชญพฤทธิ์ Apipa  Prachyapruit
126006_3,วราภรณ์ บวรศิริ
126006_4,
126006_5,
126006_6,
126006_7,
126006_8,
126006_9,
126006_10,
126019_1,นรีรัตน์ ทับทองกุล Nareerat  Tabtongkul
126019_2,คณิต เขียววิชัย Kanit  Kheovichai
126019_3,ธีรศักดิ์ อุ่นอารมย์เลิศ
126019_4,
126019_5,
126019_6,
126019_7,
126019_8,
126019_9,
126019_10,
130071_1,พัฒนาตำราและวารสาร  วิทยาลัยดุสิตธานี Dusit Thani College
130071_2,
130071_3,
130071_4,
130071_5,
130071_6,
130071_7,
130071_8,
130071_9,
130071_10,
125893_1,พักตร์พิมล กำเนิด
125893_2,
125893_3,
125893_4,
125893_5,
125893_6,
125893_7,
125893_8,
125893_9,
125893_10,
125887_1,อัญมณี ภักดีมวลชน
125887_2,คมสัน รัตนะสิมากูล
125887_3,
125887_4,
125887_5,
125887_6,
125887_7,
125887_8,
125887_9,
125887_10,
126177_1,Ratana Vongpitakroj
126177_2,
126177_3,
126177_4,
126177_5,
126177_6,
126177_7,
126177_8,
126177_9,
126177_10,
85401_1,นิติธร กล่ำคุ้ม
85401_2,เชี่ยวชาญ อาศุวัฒนกูล
85401_3,
85401_4,
85401_5,
85401_6,
85401_7,
85401_8,
85401_9,
85401_10,
146776_1,Suttha Supanya
146776_2,Patanon Kwansanit
146776_3,
146776_4,
146776_5,
146776_6,
146776_7,
146776_8,
146776_9,
146776_10,
86379_1,จันทนา อุดม
86379_2,ไพโรจน์ บุตรชีวัน
86379_3,นงนุช ไพบูลย์รัตนานนท์
86379_4,
86379_5,
86379_6,
86379_7,
86379_8,
86379_9,
86379_10,
86188_1,ศศิบังอร ธรรมคุณ
86188_2,Chanmeardey Chiv
86188_3,สรวิทย์ สมศรี
86188_4,ประวิทย์ ทองไชย
86188_5,กนก พานทอง
86188_6,
86188_7,
86188_8,
86188_9,
86188_10,
126066_1,กองบรรณาธิการ วารสารรัฏฐาภิรักษ์
126066_2,
126066_3,
126066_4,
126066_5,
126066_6,
126066_7,
126066_8,
126066_9,
126066_10,
105172_1,Kunavut Vannajak
105172_2,Pimonpan Taweekarn Vannajak
105172_3,
105172_4,
105172_5,
105172_6,
105172_7,
105172_8,
105172_9,
105172_10,
126096_1,Srisuda Prakenree
126096_2,
126096_3,
126096_4,
126096_5,
126096_6,
126096_7,
126096_8,
126096_9,
126096_10,
126471_1,ศิราวัลย์ อินตาจัด
126471_2,ธีรพรรณ อึ๊งภากรณ์
126471_3,การุณย์ ประทุม
126471_4,
126471_5,
126471_6,
126471_7,
126471_8,
126471_9,
126471_10,
126468_1,รังสิยา น้อยบัวทิพย์
126468_2,ธีรพรรณ อึ๊งภากรณ์
126468_3,
126468_4,
126468_5,
126468_6,
126468_7,
126468_8,
126468_9,
126468_10,
126114_1,อติกาน อินต๊ะวัง
126114_2,บุญฑวรรณ วิงวอน
126114_3,
126114_4,
126114_5,
126114_6,
126114_7,
126114_8,
126114_9,
126114_10,
126093_1,Jie Yang
126093_2,บุญฑวรรณ วิงวอน
126093_3,
126093_4,
126093_5,
126093_6,
126093_7,
126093_8,
126093_9,
126093_10,
126106_1,Pattanaree Chuntong
126106_2,
126106_3,
126106_4,
126106_5,
126106_6,
126106_7,
126106_8,
126106_9,
126106_10,
126252_1,Poom Sunyawichai
126252_2,Pacharee Phonprasert
126252_3,Suntharee Doungthip
126252_4,
126252_5,
126252_6,
126252_7,
126252_8,
126252_9,
126252_10,
126385_1,อานุภาพ คำมา
126385_2,
126385_3,
126385_4,
126385_5,
126385_6,
126385_7,
126385_8,
126385_9,
126385_10,
126232_1,Prajan Manbumroong
126232_2,
126232_3,
126232_4,
126232_5,
126232_6,
126232_7,
126232_8,
126232_9,
126232_10,
126234_1,Werachai Boonpeng
126234_2,
126234_3,
126234_4,
126234_5,
126234_6,
126234_7,
126234_8,
126234_9,
126234_10,
126278_1,Sriamporn Rebankph
126278_2,
126278_3,
126278_4,
126278_5,
126278_6,
126278_7,
126278_8,
126278_9,
126278_10,
126379_1,วรินธร สีเสียดงาม
126379_2,
126379_3,
126379_4,
126379_5,
126379_6,
126379_7,
126379_8,
126379_9,
126379_10,
72291_1,ดนัย  บวรเกียรติกุล Danai Bawornkiattikul
72291_2,วัลลภ ใจดี Wanlop Jaidee
72291_3,พูลพงศ์ สุขสว่าง Poolpong Suksawang
72291_4,
72291_5,
72291_6,
72291_7,
72291_8,
72291_9,
72291_10,
126310_1,พระอดุลย์ กุสลจิตฺโต(ภักดีกุล)
126310_2,
126310_3,
126310_4,
126310_5,
126310_6,
126310_7,
126310_8,
126310_9,
126310_10,
126307_1,จิราวรรณ แสงตันชัย
126307_2,เพ็ญณี แนรอท
126307_3,
126307_4,
126307_5,
126307_6,
126307_7,
126307_8,
126307_9,
126307_10,
126214_1,Chintana Boonpeng
126214_2,
126214_3,
126214_4,
126214_5,
126214_6,
126214_7,
126214_8,
126214_9,
126214_10,
126244_1,Phiphop Sawekwan
126244_2,
126244_3,
126244_4,
126244_5,
126244_6,
126244_7,
126244_8,
126244_9,
126244_10,
169664_1,ประกิจ อาษา
169664_2,สุธาวัลย์ ธรรมสังวาลย์
169664_3,จารุณี วรรณศิริกุล
169664_4,
169664_5,
169664_6,
169664_7,
169664_8,
169664_9,
169664_10,
162794_1,สุดารัตน์ นามกระจ่าง
162794_2,อรอนงค์ บุรีเลิศ
162794_3,อนัญญา เดชะคำภู
162794_4,
162794_5,
162794_6,
162794_7,
162794_8,
162794_9,
162794_10,
164809_1,แสงจันทร์ กะลาม
164809_2,ประกฤติยา ทักษิโณ
164809_3,
164809_4,
164809_5,
164809_6,
164809_7,
164809_8,
164809_9,
164809_10,
164873_1,พัชรินทร์ สงครามศรี
164873_2,กาญจน์ เรืองมนตรี
164873_3,
164873_4,
164873_5,
164873_6,
164873_7,
164873_8,
164873_9,
164873_10,
162800_1,สุธีรา ภาวิขำ
162800_2,สุมัทนา กลางคาร
162800_3,จิราพร วรวงศ์
162800_4,
162800_5,
162800_6,
162800_7,
162800_8,
162800_9,
162800_10,
164800_1,ผุสรัตน์ ดอนสถิตย์
164800_2,กาญจน์ เรืองมนตรี
164800_3,
164800_4,
164800_5,
164800_6,
164800_7,
164800_8,
164800_9,
164800_10,
169657_1,เวทิต ทองจันทร์
169657_2,
169657_3,
169657_4,
169657_5,
169657_6,
169657_7,
169657_8,
169657_9,
169657_10,
169653_1,ณัฐพร เพ็ชรเรือง
169653_2,
169653_3,
169653_4,
169653_5,
169653_6,
169653_7,
169653_8,
169653_9,
169653_10,
162788_1,มณฑิชา รักศิลป์
162788_2,
162788_3,
162788_4,
162788_5,
162788_6,
162788_7,
162788_8,
162788_9,
162788_10,
162785_1,ณัฐนวียา จิตต์จันทร์
162785_2,นพรัตน์ ส่งเสริม
162785_3,เผ่าไทย วงศ์เหลา
162785_4,
162785_5,
162785_6,
162785_7,
162785_8,
162785_9,
162785_10,
115617_1,TERACHART CHEVADISAIKUL
115617_2,NATTIYA KAPOL
115617_3,
115617_4,
115617_5,
115617_6,
115617_7,
115617_8,
115617_9,
115617_10,
115355_1,ทิพวัลย์ แสนคำ
115355_2,
115355_3,
115355_4,
115355_5,
115355_6,
115355_7,
115355_8,
115355_9,
115355_10,
58249_1,วิทูล ทาชา (Witoon Thacha)
58249_2,พระครูสุธีจริยวัฒน์ (Phrakrusuteejariyawat)
58249_3,รัฐสภา พงษ์ภิญโญ (Rattasapa Pongpinyo)
58249_4,
58249_5,
58249_6,
58249_7,
58249_8,
58249_9,
58249_10,
115324_1,ธานิล ม่วงพูล
115324_2,อวยไชย อินทรสมบัติ
115324_3,
115324_4,
115324_5,
115324_6,
115324_7,
115324_8,
115324_9,
115324_10,
115329_1,ธรัช อารีราษฎร์
115329_2,วรปภา อารีราษฎร์
115329_3,อภิชาติ เหล็กดี
115329_4,นิรุตต์ บุญคง
115329_5,
115329_6,
115329_7,
115329_8,
115329_9,
115329_10,
115471_1,นัฏยา ประดับการ Nattaya Pradubkarn
115471_2,ดร.นิติพล ภูตะโชติ Dr.Nitipon Putachote
115471_3,
115471_4,
115471_5,
115471_6,
115471_7,
115471_8,
115471_9,
115471_10,
109877_1,ภูวเดช วงศ์โสม
109877_2,
109877_3,
109877_4,
109877_5,
109877_6,
109877_7,
109877_8,
109877_9,
109877_10,
115364_1,อภิชาติ เหล็กดี
115364_2,วรปภา อารีราษฎร์
115364_3,ฐิติมา ผ่องแผ้ว
115364_4,
115364_5,
115364_6,
115364_7,
115364_8,
115364_9,
115364_10,
115482_1,จีรศักดิ์ ใจดี (Jeerasak Jaidee)
115482_2,สิราวรรณ จรัสรวีวัฒน์ (Sirawan Jaradrawiwat)
115482_3,วิมลรัตน์ จตุรานนท์ (Wimonrat Chaturanon)
115482_4,
115482_5,
115482_6,
115482_7,
115482_8,
115482_9,
115482_10,
115581_1,อันธิกา ธรรมเนียม
115581_2,พุทธชาติ โปธิบาล
115581_3,นัทธ์ชนัน นาถประทาน
115581_4,
115581_5,
115581_6,
115581_7,
115581_8,
115581_9,
115581_10,
144844_1,มณีรัตน์ ผดุงศิลป์
144844_2,กองพล อารีรักษ์
144844_3,ทศพร ณรงค์ฤทธิ์
144844_4,
144844_5,
144844_6,
144844_7,
144844_8,
144844_9,
144844_10,
115565_1,อนุศร หงษ์ขุนทด
115565_2,ไพฑูรย์ ศรีฟ้า
115565_3,
115565_4,
115565_5,
115565_6,
115565_7,
115565_8,
115565_9,
115565_10,
115839_1,ณัฐนันท์ ศิริเจริญ
115839_2,กมลรัฐ อินทรทัศน์
115839_3,ปิยฉัตร ล้อมชวการ
115839_4,
115839_5,
115839_6,
115839_7,
115839_8,
115839_9,
115839_10,
115666_1,ปริญดา พิมานแมน
115666_2,ดนุลดา จามจุรี
115666_3,วัยวุฑฒ์ อยู่ในศิล
115666_4,Sascha Helbardt
115666_5,
115666_6,
115666_7,
115666_8,
115666_9,
115666_10,
115670_1,ชุมสุข สุขหิ้น
115670_2,สิริวรรณ ศรีพหล
115670_3,จารุวรรณ พลอยดวง
115670_4,
115670_5,
115670_6,
115670_7,
115670_8,
115670_9,
115670_10,
115824_1,Hatern Tintara
115824_2,Kanadit Chetpattananondh
115824_3,Hordia Binyara
115824_4,
115824_5,
115824_6,
115824_7,
115824_8,
115824_9,
115824_10,
115812_1,ธิติวุฒิ หมั่นมี
115812_2,สมาน งามสนิท
115812_3,วีระ วงศ์สรรค์
115812_4,สุรพล สุยะพรหม
115812_5,
115812_6,
115812_7,
115812_8,
115812_9,
115812_10,
144870_1,ประเสริฐ อังกาบ
144870_2,เอกอุ ธรรมกรบัญญัติ
144870_3,
144870_4,
144870_5,
144870_6,
144870_7,
144870_8,
144870_9,
144870_10,
144862_1,พรศิริ หลงหนองคูณ
144862_2,ศรีกาญจนา จตุพัฒน์วโรดม
144862_3,สาคร ชลสาคร
144862_4,
144862_5,
144862_6,
144862_7,
144862_8,
144862_9,
144862_10,
115795_1,Direk Aekthammarat
115795_2,Panot Tangsucharit
115795_3,Patchareewan Pannangpetch
115795_4,
115795_5,
115795_6,
115795_7,
115795_8,
115795_9,
115795_10,
115773_1,Kriangkrai Wittayapairoj
115773_2,Aumjit Wittayapairoj
115773_3,Kittipong Wittayapairoj
115773_4,
115773_5,
115773_6,
115773_7,
115773_8,
115773_9,
115773_10,
115971_1,Thanasawat Chaiyakul
115971_2,
115971_3,
115971_4,
115971_5,
115971_6,
115971_7,
115971_8,
115971_9,
115971_10,
116075_1,Nipaporn Laochar
116075_2,Rungpetch Sanguanphong
116075_3,
116075_4,
116075_5,
116075_6,
116075_7,
116075_8,
116075_9,
116075_10,
116005_1,ไจตนย์ ศรีวังพล
116005_2,
116005_3,
116005_4,
116005_5,
116005_6,
116005_7,
116005_8,
116005_9,
116005_10,
116042_1,Nanniphada Chankavee
116042_2,Thiwabhorn Thaweewannakij
116042_3,Sugalya Amatachaya
116042_4,Lugkana Mato
116042_5,
116042_6,
116042_7,
116042_8,
116042_9,
116042_10,
116059_1,Sirinant Channak
116059_2,Yinglak Wirunrattanakij
116059_3,
116059_4,
116059_5,
116059_6,
116059_7,
116059_8,
116059_9,
116059_10,
115940_1,สุปราณี พลธนะ
115940_2,นันทกาญจน์ หาญพรม และคณะ
